result,評価項目,評価表現,評判情報
"",バランス,が良いです,ずば抜けてこれが凄い!と言う機種ではないのですが、逆に言うとバランスが非常に良いです。
"",バランス,が良く,デザイン・大きさ・重さのバランスが良く、「中身が詰まってる感」があります。
"",バランス,は良好です,D200にグリップMBD200を装着することが多いので、このレンズとのバランスは良好です。
"",バランス,が良い,ニコンの製品は、現在F3HP、EM(F3がなかなか入手出来なかったためつなぎで買う)F601QD(外観は黒いのがだんだんはげてくる)F6、コンタックスTVS竇「(世間の評価はどうあれいいカメラだと思う)コンデジニコンS700、D70s→D80→D300へ、D200→D300に下取り交換して、今はD300を二台でマグネシウム合金で少し重くなったけど、3インチの液晶の見やすさ、この重さが18〜200とか28〜120のレンズとの重さのバランスがとても良い、D200とD300の二台で行こうと思って、悩んでいたが、同じ機種のほうが使いやすくて、よかった。
"",バランス,が感じます,ホールド感はほぼD200と同じですが、バランスがいいように感じます。
"",バランス,が良く,全体的に見て、バランスが非常に良く、使いやすいカメラだと思います。
"",バランス,も良いと,強いてあげるなら・・・、もう少し大きめに、丈夫に作ってもらえると、Nikonや、FUJIFILMのカメラとのバランスも良いと思います。
"",バランス,はいいと,バランスはいいと思う。
"",バランス,がいい,基本的画質がよく、機能的にも必要な機能はほぼ備えていてバランスがいい機種だと思います。
"",バランス,が良く,確かにVS18-200のズーム倍率と手振れ補正には魅力が有りましたが常用標準レンズとして考えたときはこのレンズが大きさ的にバランスが良く、常用レンズとして最も優れていると感じました。
"",バランス,も悪くなく,D3の入荷がまだ先になりそうなので、D80で使用しましたがカメラ本体とのバランスも悪くなく、快適に撮影できました。
"",バランス,が感じます,ホールド感の面から見ても横長の方がバランスがよく感じます。
"",バランス,が良いです,全体的に見てとてもバランスが良いです、逆に悪く言ってしまえば全てにおいて中途半端。
"",バランス,の良い,私的には、まだRAW現像など、これから勉強が必要ですが、使い込みの楽しみがある非常にバランスの良いカメラだと思いました。
"",バランス,がよく,仕上がりのデータもバランスがよく、後処理も結構楽にできました。
"",バランス,も良いと,お値段とのバランスも良いと思います。
"",バランス,は良いです,デザインは、Nikonシリーズに、あっているようで、D200(S5pro)に装着したバランスは、とても良いです。
"",バランス,を考えると,デジカメも世代と共にスペックがどんどん良くなるものですが、トータルのバランスを考えると最新機種に決して引けをとらないすばらしいパフォーマンスです。
"",バランス,がいいと,ただし操作部はもう少し厚い方が左右のバランスがいいと思います。
"",バランス,が良く,大きさも、D3との使用では、バランスが良く、扱い易いです。
"",バランス,は良いです,それに、S5Pro(BGなし)に付けたときのバランスはとても良いです。
