result,評価項目,評価表現,評判情報
"",ファインダー,を持つ,優れたファインダーを持つボディ+全面マットスクリーンで、被写体に向けカメラを構えたままピントリングを操作しピントの山を前後させたり被写界深度を変えてピントの山の立ち具合を変化させたり。
"",ファインダー,が無いので,ファインダーが無いので、もう少しがんばって欲しい。
"",ファインダー,が良いので,しかしファインダーが思いのほか良いので相殺って感じですかね。
"",ファインダー,がある,でもP5000にはファインダーがある。
"",ファインダー,があると,やはりファインダーがあるといざというときに使えていいですね。
"",ファインダー,がこと,F5最大の欠点としては、ファインダーが暗いこと。
"",ファインダー,が無い,最近はファインダーが無い機種がほとんどで、カメラという感じが無くなって電気製品のようになってて残念です。
"",ファインダー,は良かったです,ファインダーは交換式のほうが、良かったです。
"",ファインダー,が欲しい,太陽下での液晶は見え辛く、ファインダーが欲しいところですが、サイズ的問題とコストダウンの問題なのでしょうか、付いていません。
"",ファインダー,があった,3.明るいところでは、液晶は役にたたないので、ファインダーがあった方がよい。
"",ファインダー,の無い,個人的にファインダーの無いカメラは好きになれません。
"",ファインダー,が無い,(壊れはしませんでしたが、最後は相当怪しい動きになりました)液晶画面も大きくきれいですが、残念なことにファインダーが無いため、外で写すときはいまいち見づらいことがあります。
"",ファインダー,がこと,ただ最近になって思ってきたのはファインダーが少し暗いこと、薄暗い室内は結構ピントをはずします。
"",ファインダー,が欲しかった,できれば液晶だけでなくファインダーが欲しかったところ。
"",ファインダー,と思います,ペンタックス一眼はMFが辛くないファインダーと思います。
"",ファインダー,が欲しい,明るい場所では液晶だと見難く、ファインダーが欲しい。
