result,評価項目,評価表現,評判情報
"",発色,も満足しています,発色も自分好みで画質は良く満足しています。
"",発色,もよく,なかなか発色もよく、持ちやすいので意外とぶれもすくないですね。
"",発色,がいい,特に赤系の発色がいい。
"",発色,といい,Nikon機は発色といい、とても気持ちいい撮影が出来ます。
"",発色,は良いです,カメラそのものについては、発色はとても良いです。
"",発色,はあり,発色はアンバー傾向にあり、女性の肌はオッサン色になる。
"",発色,も含めて,描写は、発色も含めてレトロチック。
"",発色,はいいです,発色はKissDNに比べてナチュラルでいいです。
"",発色,も満足しています,発色も鮮やか(D40で利用)で、大変満足しています。
"",発色,が感じます,LX2はまあまあシャープでしたが、発色が不自然に感じます。
"",発色,は最高です,発色は最高です。
"",発色,も良く,人物も撮りましたが発色も良く、私は好印象です。
"",発色,もなく,発色も派手さはなく「ナチュラル」で気に入っています。
"",発色,もよく,描写性能はさすが単玉だけあって実にクリアで発色もよく、歪みも自然でとても満足してます。
"",発色,がいい,肌色の発色がいい。
"",発色,もよく,その他、価格も手ごろで、多彩な機能を有し、発色もよく、満足しています。
"",発色,もよく,発色もよく、よくできています。
"",発色,も満足しています,発色もよく，シャッターの反応にも満足しています。
"",発色,はします,発色はコッテリと色が出るという気がします。
"",発色,があり,フジに比べても発色がすごく良く又シャープ感があり画質には満足してます。
"",発色,もありません,ボケ方も発色も文句ありません。
"",発色,もいい,・ホワイトバランスは正確で発色もいい
"",発色,が良く,発色が良く、ホワイトバランスも優秀で、操作性もいいです。
"",発色,も満足しています,印刷の発色も自然で満足しています。
"",発色,の良い,開放からシャープでキリっとした発色の良い画像が得られ、全長も変化せずにAFも非常に早くとても満足しています。
"",発色,はします,またキヤノンのデジカメの発色はややマゼンタ強調気味な感じもします。
"",発色,もなく,ボケは全域にわたってわりと綺麗で、発色も癖がなく好感が持てます。
"",発色,がいい,発色がいいところが魅力。
"",発色,も良いです,発色も以前のDIGIC竇。に比べてDIGIC竇「は、派手な発色を抑えてナチュラルより傾向な感じで良いです。
"",発色,もいいです,また、発色も非常にいいです。
"",発色,は感じます,写りはISO400以下ならF30と同等に、発色は同等以上に感じます。
"",発色,は良いです,発色はかなり良いです。
"",発色,も良いです,青空の発色も良いです。
"",機能,は最高です,動いているものに半押するとカメラが自動に追って撮れる機能は最高です。
"",機能,はありますが,ファイルを指定フォルダに移動する機能はありますが、移動先フォルダを覚えてくれません。
"",機能,がありません,他のZシリーズには①②の機能がありません。
"",機能,もあって,液晶画面もきれいだし、その他の手ぶれ補正、顔キメ等の機能も実用性があってよかったです。
"",機能,はありませんが,「手振れ補正」がない、「クリエイティブスタイル」のように絵作りを変更するといった、カメラを手軽に使いこなすための今日では必需品とでも言うべき機能はありませんが、いち早くレンズ一体型カメラにAPS-Cサイズの撮像素子を載せた英断は特筆すべきことでした。
"",機能,があるので,DSC-W80はマニュアル設定が色々あり、こだわり撮影?と言うか遊べる機能があるのでこちらも購入したわけです。
"",機能,もあり,辛口な評価になりましたが面白い機能も多々あり、永く楽しめるデジカメであることは間違い無さそうです。
